Eulerx,Eulery,Eulerz,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Label
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,0,-5.647059,-0.023529,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.023529,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,0,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
-2.823529,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
0,-2.823529,-5.647059,-0.007843,-0.007843,-0.007843,-1.960784,-1.960784,-1.960784,3
